품목일련번호,품목명,큰제품이미지,분류명
200906105,모아리버골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627800074,간장질환용제
200906301,덴탑플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6FDp,치과구강용약
200906254,알러샷연질캡슐(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918800015,항히스타민제
200906719,쎄로켈서방정150밀리그램(쿠에티아핀푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9r98JmP7c,정신신경용제
200906794,씨렉신정(은교산연조엑스4.08→1),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900021,해열.진통.소염제
200906642,더마화이트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900033,기타의외피용약
200907189,클라빅신정(클로피도그렐황산수소염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900042,동맥경화용제
200907170,제이더블유신약로잘탄플러스프로정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900045,혈압강하제
200906974,산도스에스시탈로프람정10밀리그램(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MeM47xF85H,정신신경용제
200904481,베어비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956000104,기타의비타민제
200907385,에키나포스프로텍트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900065,기타의호흡기관용약
200907381,쎌크존연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100006,기타의비타민제
200904492,바이라민골드플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834121591000046,기타의비타민제
200907669,리노반10캡슐(시부트라민말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900097,따로분류되지않는대사성의약품
200907725,비스칸엔캡슐(바실루스리케니포르미스균),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F64Xq,정장제
200907722,화이트프로젝트정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303000092,기타의외피용약
200904403,젠스큐민연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426455627900117,기타의비타민제
200907771,도파로핀정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132500085,기타의중추신경용약
200904163,칸단테플러스정16_12.5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149019722388100064,혈압강하제
200904164,메토신필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000154,골격근이완제
200904168,헵타바캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900089,기타의중추신경용약
200904234,아나탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000191,혈압강하제
200904235,칸세틸플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732699404500088,혈압강하제
200904236,칸자탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426422478000197,혈압강하제
200904630,원스에어정10밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732689962500007,기타의알레르기용약
200904514,발사벨정40밀리그램(발사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700003,혈압강하제
200904344,고려칸데사르탄플러스정(칸데사르탄실렉세틸|히드로클로로티아지드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700006,혈압강하제
200904536,아피니토정5밀리그램(에베로리무스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6cp,항악성종양제
200904343,카바딜플러스정16_12.5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834135052700013,혈압강하제
200904307,버퍼린플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777804344600060,해열.진통.소염제
200904308,맥스타제-에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700023,제산제
200904391,핑크프로캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700047,단백아미노산제제
200904390,콜디콜캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700050,해열.진통.소염제
200904372,리세바플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032711460900021,간장질환용제
200904406,아이텐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152285645249900043,안과용제
200904404,헤모웰연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700056,무기질제제
200904417,지메톨연질캡슐(옥수수불검화정량추출물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt217,치과구강용약
200904441,프로펜디연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700074,해열.진통.소염제
200904460,실리세프연질캡슐350밀리그램(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700090,간장질환용제
200904477,베어타민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956000092,혼합비타민제(비타민AD혼합제제를제외)
200904507,다이락스-큐정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834126208100140,하제|완장제
200904517,하이점프츄어블정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700134,기타의중추신경용약
200904516,쥬르택정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N-vZRnyppW,항히스타민제
200904538,다비움정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956100025,하제|완장제
200904547,헵타마인플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700152,간장질환용제
200904560,폴리아린캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706763859300026,정장제
200904583,마이덴트파워캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700176,치과구강용약
200904590,토마스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700186,비타민E및K제
200904622,셀레토코플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700192,기타의순환계용약
200904652,덱스모아연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426429003700195,해열.진통.소염제
200904644,콘트라스300연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F67gX,혼합비타민제(비타민AD혼합제제를제외)
200904655,리버큐연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800007,간장질환용제
200904666,아르텍연질캡슐10mg(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800028,항히스타민제
200904349,타미린서방정8밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800039,기타의중추신경용약
200904340,타미린서방정16밀리그램(갈란타민브롬화수소산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800042,기타의중추신경용약
200904275,타진서방정10_5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800048,합성마약
200904276,타진서방정20_10mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800053,합성마약
200904420,박사르정4밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyOH,혈압강하제
200904419,박사르정2밀리그램(라시디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oi0vWfEyN-,혈압강하제
200904346,로킨스정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900085,기타의중추신경용약
200904629,도파프로정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Iiz,기타의중추신경용약
200904345,로킨스정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333339425900091,기타의중추신경용약
200904585,도파프로정1.0밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6Ihe,기타의중추신경용약
200904640,뉴큅정1밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNsi0,기타의중추신경용약
200904641,뉴큅정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O6qormNshZ,기타의중추신경용약
200904422,아스몬정10밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732699404500028,기타의알레르기용약
200904535,아피니토정10밀리그램(에베로리무스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA6dP,항악성종양제
200904445,페브릭정80밀리그램(페북소스타트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298778984600028,통풍치료제
200904359,칸탄플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700076,혈압강하제
200905216,파키놀정0.25밀리그램(로피니롤염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800133,기타의중추신경용약
200904890,카데탄플라스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152829795999100092,혈압강하제
200905339,렉사프로정20밀리그람(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800142,정신신경용제
200905270,이리보정5마이크로그램(라모세트론염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NB2DoAuQ_x,기타의소화기관용약
200904978,브렌콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800160,해열.진통.소염제
200905056,쿡콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800163,해열.진통.소염제
200905107,모드콜플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900041,해열.진통.소염제
200905166,슈티린정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725720033000182,항히스타민제
200905128,큐엔타민골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725977858300018,무기질제제
200905377,데일리원정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800189,혼합비타민제(비타민AD혼합제제를제외)
200905349,진페리시정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426433479800198,종합대사성제제
200905283,쎄이네슘연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MucEwTxVkE,비타민E및K제
200905124,니퀴틴민트트로키4밀리그램(니코틴폴라크리렉스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRWu,따로분류되지않고치료를주목적으로하지않는의약품
200905144,복합유디리버연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6S9k,기타의자양강장변질제
200905195,헤모탑플러스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500024,무기질제제
200905003,리드큐텐연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500033,기타의비타민제
200904934,코펜콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500046,해열.진통.소염제
200904950,간보왕연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500049,간장질환용제
200904678,은엑손플러스연질캡슐(은행엽엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100072,기타의순환계용약
200904681,메토씨정(메토카르바몰),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500058,골격근이완제
200904916,트러코연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500079,해열.진통.소염제
200905016,이탄탄큐캡슐(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500093,치과구강용약
200905055,디퓨텐연질캡슐(덱시부프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F68Cb,해열.진통.소염제
200904935,제이콜연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500105,해열.진통.소염제
200905074,케라스트캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxq2l,단백아미노산제제
200905320,알피엠이튼프러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149085609960200092,치과구강용약
200905123,니퀴틴민트트로키2밀리그램(니코틴폴라크리렉스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRWI,따로분류되지않고치료를주목적으로하지않는의약품
200905264,린피스정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500129,기타의순환계용약
200905313,셀크빈연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500132,기타의순환계용약
200905360,코디콜캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500141,항히스타민제
200905023,로페도캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500147,정장제
200905109,매일비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333336303100000,혼합비타민제(비타민AD혼합제제를제외)
200905221,아세리돈정(수출용),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500156,해열.진통.소염제
200905288,안티진에이스연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661654875400053,기타의비타민제
200905423,마그롤연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500164,혼합비타민제(비타민AD혼합제제를제외)
200905017,이탄탄플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500168,치과구강용약
200905407,말펜-에스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500174,해열.진통.소염제
200904880,멜린씨정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F6BOx,단백아미노산제제
200905151,액티리버모닝연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661642891500091,간장질환용제
200905198,넥스핀정(아스피린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148777809115000196,기타의순환계용약
200905217,영빅스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500186,기타의중추신경용약
200905220,자로펜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426438997500192,해열.진통.소염제
200905401,넥쿨연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400004,기타의호흡기관용약
200904697,리버텍트골드연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151499405691800068,간장질환용제
200905188,메가조인정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400013,혼합비타민제(비타민AD혼합제제를제외)
200905215,비오코딜정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400017,하제|완장제
200904979,비버스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400023,항히스타민제
200905068,시노카에프연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426445026400039,항히스타민제
200904774,세티린정(세티리진염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152008545029500085,항히스타민제
200905962,프릴리지정30밀리그램(다폭세틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxqCr,기타의비뇨생식기관및항문용약
201001640,영토넬정150mg(리세드론산나트륨2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426479322700138,따로분류되지않는대사성의약품
201001637,리스넬정150밀리그램(리세드론산나트륨일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599028446900006,따로분류되지않는대사성의약품
